Country_AvgTemp_BKey,Year,Country,TotalEmissions,PerCapitaEmissions,ShareOfGlobalEmissions,AverageTemperature
Estonia||1831||4.580333333333333,1831,Estonia,0.0002,0.00054,0.000237,4.580333333333333
Estonia||1832||4.364916666666667,1832,Estonia,0.000133,0.000356,0.000156,4.364916666666667
Estonia||1833||5.122583333333334,1833,Estonia,0.000166,0.00044,0.000191,5.122583333333334
Estonia||1834||5.278833333333333,1834,Estonia,,,,5.278833333333333
Estonia||1835||4.3109166666666665,1835,Estonia,,,,4.3109166666666665
Estonia||1836||4.56325,1836,Estonia,,,,4.56325
Estonia||1837||4.2915,1837,Estonia,,,,4.2915
Estonia||1838||3.1029166666666668,1838,Estonia,,,,3.1029166666666668
Estonia||1839||3.857166666666667,1839,Estonia,,,,3.857166666666667
Estonia||1840||3.335333333333333,1840,Estonia,,,,3.335333333333333
Estonia||1841||4.82775,1841,Estonia,,,,4.82775
Estonia||1842||4.693833333333333,1842,Estonia,,,,4.693833333333333
Estonia||1843||5.273000000000001,1843,Estonia,,,,5.273000000000001
Estonia||1844||3.12975,1844,Estonia,,,,3.12975
Estonia||1845||3.6589166666666664,1845,Estonia,,,,3.6589166666666664
Estonia||1846||4.974833333333333,1846,Estonia,,,,4.974833333333333
Estonia||1847||4.477416666666667,1847,Estonia,,,,4.477416666666667
Estonia||1848||4.920833333333333,1848,Estonia,,,,4.920833333333333
Estonia||1849||3.829916666666667,1849,Estonia,,,,3.829916666666667
Estonia||1850||4.15175,1850,Estonia,0.001031,0.00234,0.000524,4.15175
Estonia||1851||4.988499999999999,1851,Estonia,,,,4.988499999999999
Estonia||1852||3.876833333333334,1852,Estonia,,,,3.876833333333334
Estonia||1853||4.58825,1853,Estonia,,,,4.58825
Estonia||1854||5.011416666666666,1854,Estonia,,,,5.011416666666666
Estonia||1855||3.72025,1855,Estonia,0.003127,0.006779,0.001202,3.72025
Estonia||1856||3.2701666666666664,1856,Estonia,,,,3.2701666666666664
Estonia||1857||4.981083333333333,1857,Estonia,,,,4.981083333333333
Estonia||1858||5.384416666666667,1858,Estonia,0.004392,0.009263,0.001546,5.384416666666667
Estonia||1859||5.7502499999999985,1859,Estonia,0.004658,0.009734,0.001546,5.7502499999999985
Estonia||1860||4.418916666666667,1860,Estonia,0.006155,0.012745,0.001862,4.418916666666667
Estonia||1861||4.5073333333333325,1861,Estonia,0.007818,0.016041,0.002248,4.5073333333333325
Estonia||1862||2.544666666666666,1862,Estonia,0.007053,0.01434,0.001992,2.544666666666666
Estonia||1863||6.197083333333333,1863,Estonia,0.007386,0.01488,0.001955,6.197083333333333
Estonia||1864||4.071,1864,Estonia,0.008284,0.016537,0.002035,4.071
Estonia||1865||4.126166666666667,1865,Estonia,0.007918,0.015662,0.001832,4.126166666666667
Estonia||1866||5.007750000000001,1866,Estonia,0.025019,0.049037,0.00561,5.007750000000001
Estonia||1867||2.5586666666666664,1867,Estonia,0.028712,0.055762,0.006009,2.5586666666666664
Estonia||1868||5.070166666666666,1868,Estonia,0.023887,0.045968,0.004867,5.070166666666666
Estonia||1869||5.335249999999999,1869,Estonia,0.032404,0.06179,0.006218,5.335249999999999
Estonia||1870||3.7755833333333335,1870,Estonia,0.035166,0.066445,0.006603,3.7755833333333335
Estonia||1871||2.907583333333333,1871,Estonia,0.047475,0.088885,0.008386,2.907583333333333
Estonia||1872||5.9569166666666655,1872,Estonia,0.04874,0.090422,0.007781,5.9569166666666655
Estonia||1873||5.39375,1873,Estonia,0.045745,0.084115,0.006875,5.39375
Estonia||1874||5.118333333333333,1874,Estonia,0.055527,0.101171,0.008913,5.118333333333333
Estonia||1875||2.704833333333333,1875,Estonia,0.063911,0.115385,0.009457,2.704833333333333
Estonia||1876||3.60975,1876,Estonia,0.079348,0.141949,0.011574,3.60975
Estonia||1877||3.772499999999999,1877,Estonia,0.080978,0.143581,0.011583,3.772499999999999
Estonia||1878||5.577833333333333,1878,Estonia,0.10583,0.185934,0.015025,5.577833333333333
Estonia||1879||4.280500000000001,1879,Estonia,0.108591,0.189046,0.014385,4.280500000000001
Estonia||1880||4.473333333333334,1880,Estonia,0.127389,0.219749,0.014922,4.473333333333334
Estonia||1881||3.313,1881,Estonia,0.134176,0.229398,0.015206,3.313
Estonia||1882||5.694166666666667,1882,Estonia,0.141329,0.239424,0.015165,5.694166666666667
Estonia||1883||4.843083333333333,1883,Estonia,0.160858,0.270023,0.016231,4.843083333333333
Estonia||1884||4.813916666666667,1884,Estonia,0.16332,0.27171,0.016296,4.813916666666667
Estonia||1885||4.718666666666667,1885,Estonia,0.177892,0.293255,0.017619,4.718666666666667
Estonia||1886||4.800083333333333,1886,Estonia,0.18245,0.298026,0.017792,4.800083333333333
Estonia||1887||5.1275,1887,Estonia,0.193063,0.312539,0.01793,5.1275
Estonia||1888||2.731083333333333,1888,Estonia,0.20138,0.323031,0.01689,2.731083333333333
Estonia||1889||4.5685,1889,Estonia,0.217482,0.345679,0.018248,4.5685
Estonia||1890||5.567833333333333,1890,Estonia,0.246294,0.387905,0.018968,5.567833333333333
Estonia||1891||5.012833333333334,1891,Estonia,0.271179,0.423204,0.019956,5.012833333333334
Estonia||1892||3.667333333333333,1892,Estonia,0.287049,0.443887,0.020951,3.667333333333333
Estonia||1893||3.0756666666666668,1893,Estonia,0.336454,0.515542,0.024855,3.0756666666666668
Estonia||1894||5.516416666666667,1894,Estonia,0.342675,0.520287,0.024462,5.516416666666667
Estonia||1895||4.3663333333333325,1895,Estonia,0.393744,0.592374,0.02651,4.3663333333333325
Estonia||1896||5.304166666666666,1896,Estonia,0.40083,0.597537,0.026135,5.304166666666666
Estonia||1897||5.3237499999999995,1897,Estonia,0.463443,0.684578,0.028851,5.3237499999999995
Estonia||1898||5.260583333333333,1898,Estonia,0.519769,0.760779,0.030678,5.260583333333333
Estonia||1899||4.3075833333333335,1899,Estonia,0.602975,0.874521,0.032577,4.3075833333333335
Estonia||1900||4.23525,1900,Estonia,0.683055,0.981632,0.034964,4.23525
Estonia||1901||5.230166666666666,1901,Estonia,0.701253,0.998596,0.034743,5.230166666666666
Estonia||1902||2.9560833333333334,1902,Estonia,0.677299,0.955826,0.032721,2.9560833333333334
Estonia||1903||5.833916666666667,1903,Estonia,0.662528,0.926455,0.029333,5.833916666666667
Estonia||1904||4.096333333333333,1904,Estonia,0.737118,1.021361,0.032291,4.096333333333333
Estonia||1905||5.116666666666667,1905,Estonia,0.65797,0.903379,0.027064,5.116666666666667
Estonia||1906||5.7124999999999995,1906,Estonia,0.750492,1.021016,0.029382,5.7124999999999995
Estonia||1907||3.7913333333333337,1907,Estonia,0.840619,1.133426,0.029109,3.7913333333333337
Estonia||1908||4.40825,1908,Estonia,0.845776,1.129981,0.030431,4.40825
Estonia||1909||4.376333333333333,1909,Estonia,0.892819,1.181956,0.030886,4.376333333333333
Estonia||1910||6.103416666666667,1910,Estonia,0.875585,1.148573,0.028877,6.103416666666667
Estonia||1911||5.09225,1911,Estonia,0.90779,1.180027,0.029404,5.09225
Estonia||1912||4.338416666666666,1912,Estonia,1.028325,1.324523,0.031803,4.338416666666666
Estonia||1913||5.721166666666666,1913,Estonia,1.117088,1.425734,0.031933,5.721166666666666
Estonia||1914||5.79375,1914,Estonia,1.008197,1.275024,0.031764,5.79375
Estonia||1915||3.2174166666666664,1915,Estonia,0.92539,1.159631,0.029562,3.2174166666666664
Estonia||1916||4.806333333333332,1916,Estonia,0.986306,1.224697,0.029192,4.806333333333332
Estonia||1917||3.947750000000001,1917,Estonia,0.907724,1.116846,0.025689,3.947750000000001
Estonia||1918||4.941833333333333,1918,Estonia,0.362005,0.441335,0.010392,4.941833333333333
Estonia||1919||4.182666666666667,1919,Estonia,0.309206,0.373524,0.010239,4.182666666666667
Estonia||1920||6.065833333333333,1920,Estonia,0.281959,0.337499,0.008025,6.065833333333333
Estonia||1921||5.187333333333333,1921,Estonia,0.305779,0.36267,0.009918,5.187333333333333
Estonia||1922||4.151083333333333,1922,Estonia,0.372917,0.43826,0.01153,4.151083333333333
Estonia||1923||4.2465,1923,Estonia,0.411942,0.479703,0.011223,4.2465
Estonia||1924||4.9955,1924,Estonia,0.490791,0.566303,0.013326,4.9955
Estonia||1925||5.687416666666667,1925,Estonia,0.484403,0.553829,0.013057,5.687416666666667
Estonia||1926||4.342249999999999,1926,Estonia,0.701852,0.795117,0.01927,4.342249999999999
Estonia||1927||4.644666666666667,1927,Estonia,0.872591,0.979518,0.021933,4.644666666666667
Estonia||1928||4.6922500000000005,1928,Estonia,1.026762,1.142057,0.025931,4.6922500000000005
Estonia||1929||4.258916666666667,1929,Estonia,1.090788,1.202195,0.025652,4.258916666666667
Estonia||1930||6.18925,1930,Estonia,1.44569,1.578797,0.036886,6.18925
Estonia||1931||4.110916666666667,1931,Estonia,1.731171,1.8733,0.04942,4.110916666666667
Estonia||1932||5.738666666666667,1932,Estonia,1.942421,2.082704,0.061511,5.738666666666667
Estonia||1933||4.431666666666666,1933,Estonia,2.170648,2.306163,0.065283,4.431666666666666
Estonia||1934||6.967916666666667,1934,Estonia,2.622815,2.761117,0.072527,6.967916666666667
Estonia||1935||5.4605,1935,Estonia,2.974386,3.102633,0.078388,5.4605
Estonia||1936||6.223583333333334,1936,Estonia,3.421486,3.536427,0.082078,6.223583333333334
Estonia||1937||6.053666666666667,1937,Estonia,3.508465,3.593215,0.078724,6.053666666666667
Estonia||1938||6.8085,1938,Estonia,3.711995,3.766951,0.088517,6.8085
Estonia||1939||5.690083333333334,1939,Estonia,3.750775,3.771552,0.084557,5.690083333333334
Estonia||1940||3.43425,1940,Estonia,4.42395,4.407839,0.09127,3.43425
Estonia||1941||2.549583333333333,1941,Estonia,3.884677,3.835188,0.078392,2.549583333333333
Estonia||1942||2.7725833333333334,1942,Estonia,2.108584,2.062715,0.042721,2.7725833333333334
Estonia||1943||6.327666666666666,1943,Estonia,2.200641,2.133113,0.043847,6.327666666666666
Estonia||1944||5.801583333333333,1944,Estonia,3.191338,3.065167,0.062562,5.801583333333333
Estonia||1945||4.856916666666667,1945,Estonia,3.382913,3.219501,0.07977,4.856916666666667
Estonia||1946||5.002083333333333,1946,Estonia,3.804741,3.587889,0.082182,5.002083333333333
Estonia||1947||4.33,1947,Estonia,4.582965,4.2823,0.089408,4.33
Estonia||1948||5.771583333333333,1948,Estonia,4.87894,4.517232,0.090409,5.771583333333333
Estonia||1949||6.746416666666666,1949,Estonia,5.546459,5.088378,0.105863,6.746416666666666
Estonia||1950||5.236,1950,Estonia,6.185479,5.618055,0.10312,5.236
Estonia||1951||5.086833333333334,1951,Estonia,6.705862,6.025033,0.10521,5.086833333333334
Estonia||1952||4.454833333333333,1952,Estonia,7.180011,6.382232,0.111143,4.454833333333333
Estonia||1953||5.65675,1953,Estonia,7.595552,6.680345,0.11436,5.65675
Estonia||1954||5.02775,1954,Estonia,8.297023,7.227372,0.122286,5.02775
Estonia||1955||4.273416666666667,1955,Estonia,9.407299,8.116738,0.126493,4.273416666666667
Estonia||1956||3.5045,1956,Estonia,10.309276,8.811347,0.130202,3.5045
Estonia||1957||5.6643333333333326,1957,Estonia,11.279492,9.550798,0.137902,5.6643333333333326
Estonia||1958||4.3229999999999995,1958,Estonia,12.03535,10.09677,0.143072,4.3229999999999995
Estonia||1959||5.9117500000000005,1959,Estonia,12.650441,10.507011,0.142967,5.9117500000000005
Estonia||1960||4.910833333333334,1960,Estonia,13.165024,10.817604,0.14103,4.910833333333334
Estonia||1961||6.580916666666666,1961,Estonia,13.566736,11.020907,0.145006,6.580916666666666
Estonia||1962||4.694583333333333,1962,Estonia,14.224223,11.425079,0.146831,4.694583333333333
Estonia||1963||4.21925,1963,Estonia,15.246886,12.100703,0.148953,4.21925
Estonia||1964||5.177499999999999,1964,Estonia,16.208803,12.712787,0.150505,5.177499999999999
Estonia||1965||4.445083333333334,1965,Estonia,17.188183,13.324173,0.152522,4.445083333333334
Estonia||1966||4.064416666666667,1966,Estonia,18.144305,13.903682,0.153846,4.064416666666667
Estonia||1967||5.433916666666666,1967,Estonia,18.957509,14.372638,0.155753,5.433916666666666
Estonia||1968||4.616916666666667,1968,Estonia,19.475708,14.610434,0.151727,4.616916666666667
Estonia||1969||3.809,1969,Estonia,20.273247,15.050666,0.148068,3.809
Estonia||1970||4.349749999999999,1970,Estonia,21.320734,15.67701,0.143798,4.349749999999999
Estonia||1971||5.395166666666667,1971,Estonia,22.623301,16.477277,0.146659,5.395166666666667
Estonia||1972||5.966583333333333,1972,Estonia,23.800562,17.172123,0.147439,5.966583333333333
Estonia||1973||5.5025,1973,Estonia,24.799291,17.739121,0.145872,5.5025
Estonia||1974||6.30725,1974,Estonia,25.734835,18.251656,0.152044,6.30725
Estonia||1975||6.911416666666667,1975,Estonia,27.051302,19.023419,0.160039,6.911416666666667
Estonia||1976||3.81075,1976,Estonia,28.100616,19.609641,0.157871,3.81075
Estonia||1977||4.78075,1977,Estonia,29.058232,20.123429,0.158893,4.78075
Estonia||1978||3.9135833333333334,1978,Estonia,30.047469,20.665384,0.158488,3.9135833333333334
Estonia||1979||4.8045,1979,Estonia,30.305054,20.700173,0.155696,4.8045
Estonia||1980||4.502583333333333,1980,Estonia,31.514042,21.379947,0.1627,4.502583333333333
Estonia||1981||5.183083333333333,1981,Estonia,30.88555,20.812365,0.163924,5.183083333333333
Estonia||1982||5.4446666666666665,1982,Estonia,31.482346,21.086635,0.168346,5.4446666666666665
Estonia||1983||6.143833333333333,1983,Estonia,31.929048,21.271851,0.169149,6.143833333333333
Estonia||1984||5.7465,1984,Estonia,32.22004,21.323653,0.165858,5.7465
Estonia||1985||3.56925,1985,Estonia,34.798652,22.863766,0.172983,3.56925
Estonia||1986||4.887083333333333,1986,Estonia,34.902772,22.723159,0.171078,4.887083333333333
Estonia||1987||3.2840833333333332,1987,Estonia,34.79996,22.437112,0.165221,3.2840833333333332
Estonia||1988||5.7435833333333335,1988,Estonia,35.743043,22.853608,0.163464,5.7435833333333335
Estonia||1989||7.180583333333334,1989,Estonia,34.937574,22.253232,0.157424,7.180583333333334
Estonia||1990||6.698583333333333,1990,Estonia,36.907238,23.5829,0.162604,6.698583333333333
Estonia||1991||6.258083333333334,1991,Estonia,33.901775,21.900371,0.146321,6.258083333333334
Estonia||1992||6.401833333333333,1992,Estonia,24.370462,16.022657,0.108579,6.401833333333333
Estonia||1993||5.146249999999999,1993,Estonia,18.910361,12.708576,0.083369,5.146249999999999
Estonia||1994||5.252250000000001,1994,Estonia,19.734049,13.544303,0.086387,5.252250000000001
Estonia||1995||6.165833333333333,1995,Estonia,18.04883,12.595136,0.077356,6.165833333333333
Estonia||1996||4.578499999999999,1996,Estonia,18.759525,13.229566,0.077999,4.578499999999999
Estonia||1997||5.778333333333333,1997,Estonia,18.317275,12.990975,0.075719,5.778333333333333
Estonia||1998||5.361416666666667,1998,Estonia,16.817247,11.961058,0.069746,5.361416666666667
Estonia||1999||6.456833333333333,1999,Estonia,15.653348,11.149108,0.064072,6.456833333333333
Estonia||2000||7.00875,2000,Estonia,15.244188,10.896489,0.060688,7.00875
Estonia||2001||5.973,2001,Estonia,15.576734,11.190182,0.06149,5.973
Estonia||2002||6.2115833333333335,2002,Estonia,15.090487,10.911415,0.058239,6.2115833333333335
Estonia||2003||5.662166666666667,2003,Estonia,16.937231,12.335929,0.062324,5.662166666666667
Estonia||2004||5.940833333333334,2004,Estonia,17.201013,12.610713,0.060417,5.940833333333334
Estonia||2005||6.001416666666667,2005,Estonia,16.92162,12.479071,0.057535,6.001416666666667
Estonia||2006||6.531833333333332,2006,Estonia,16.208805,12.015423,0.053363,6.531833333333332
Estonia||2007||6.8308333333333335,2007,Estonia,19.838563,14.760836,0.063394,6.8308333333333335
Estonia||2008||7.267833333333333,2008,Estonia,17.668117,13.185162,0.055306,7.267833333333333
Estonia||2009||6.061833333333333,2009,Estonia,14.339009,10.732791,0.045572,6.061833333333333
Estonia||2010||5.043,2010,Estonia,18.784961,14.102824,0.056697,5.043
Estonia||2011||6.865333333333333,2011,Estonia,18.855125,14.198136,0.055117,6.865333333333333
Estonia||2012||5.486,2012,Estonia,17.684975,13.367328,0.050877,5.486
Estonia||2013||6.961749999999999,2013,Estonia,19.551953,14.823315,0.055883,6.961749999999999
Ethiopia||1941||23.489833333333333,1941,Ethiopia,0.010903,0.000684,0.00022,23.489833333333333
Ethiopia||1942||23.2865,1942,Ethiopia,0.010903,0.000674,0.000221,23.2865
Ethiopia||1943||22.9855,1943,Ethiopia,0.010903,0.000665,0.000217,22.9855
Ethiopia||1948||22.90941666666667,1948,Ethiopia,0.003634,0.000207,6.7e-05,22.90941666666667
Ethiopia||1949||22.93675,1949,Ethiopia,0.003634,0.000204,6.9e-05,22.93675
Ethiopia||1950||22.658,1950,Ethiopia,0.087907,0.004849,0.001466,22.658
Ethiopia||1951||22.899833333333333,1951,Ethiopia,0.062258,0.003371,0.000977,22.899833333333333
Ethiopia||1952||23.174666666666667,1952,Ethiopia,0.098898,0.005255,0.001531,23.174666666666667
Ethiopia||1953||23.20075,1953,Ethiopia,0.18317,0.009548,0.002758,23.20075
Ethiopia||1954||23.005083333333335,1954,Ethiopia,0.271016,0.013856,0.003994,23.005083333333335
Ethiopia||1955||23.029333333333337,1955,Ethiopia,0.227049,0.011383,0.003053,23.029333333333337
Ethiopia||1956||22.661,1956,Ethiopia,0.241705,0.011879,0.003053,22.661
Ethiopia||1957||22.850583333333333,1957,Ethiopia,0.322343,0.015524,0.003941,22.850583333333333
Ethiopia||1958||23.362916666666667,1958,Ethiopia,0.318649,0.01503,0.003788,23.362916666666667
Ethiopia||1959||23.148833333333332,1959,Ethiopia,0.336999,0.015557,0.003809,23.148833333333332
Ethiopia||1960||22.94241666666667,1960,Ethiopia,0.351625,0.015874,0.003767,22.94241666666667
Ethiopia||1961||22.895666666666667,1961,Ethiopia,0.340633,0.015025,0.003641,22.895666666666667
Ethiopia||1962||22.859583333333333,1962,Ethiopia,0.395534,0.017033,0.004083,22.859583333333333
Ethiopia||1963||23.074333333333332,1963,Ethiopia,0.421213,0.0177,0.004115,23.074333333333332
Ethiopia||1964||22.847583333333333,1964,Ethiopia,0.406526,0.016663,0.003775,22.847583333333333
Ethiopia||1965||22.85075,1965,Ethiopia,0.64448,0.025765,0.005719,22.85075
Ethiopia||1966||22.956333333333333,1966,Ethiopia,0.823984,0.032135,0.006987,22.956333333333333
Ethiopia||1967||22.717583333333337,1967,Ethiopia,1.072958,0.040828,0.008815,22.717583333333337
Ethiopia||1968||22.635166666666667,1968,Ethiopia,1.725031,0.064023,0.013439,22.635166666666667
Ethiopia||1969||23.187416666666667,1969,Ethiopia,1.666435,0.060262,0.012171,23.187416666666667
Ethiopia||1970||23.135583333333333,1970,Ethiopia,1.651721,0.058128,0.01114,23.135583333333333
Ethiopia||1971||22.752083333333335,1971,Ethiopia,1.849458,0.063231,0.011989,22.752083333333335
Ethiopia||1972||23.251,1972,Ethiopia,1.406203,0.046654,0.008711,23.251
Ethiopia||1973||23.446250000000003,1973,Ethiopia,1.750887,0.056413,0.010299,23.446250000000003
Ethiopia||1974||22.79225,1974,Ethiopia,1.736261,0.054495,0.010258,22.79225
Ethiopia||1975||22.84766666666667,1975,Ethiopia,1.208526,0.037109,0.00715,22.84766666666667
Ethiopia||1976||22.999916666666667,1976,Ethiopia,1.174729,0.03546,0.0066,22.999916666666667
Ethiopia||1977||23.13725,1977,Ethiopia,1.046786,0.031176,0.005724,23.13725
Ethiopia||1978||23.11725,1978,Ethiopia,1.368501,0.040258,0.007218,23.11725
Ethiopia||1979||23.32941666666667,1979,Ethiopia,1.844135,0.053472,0.009474,23.32941666666667
Ethiopia||1980||23.642,1980,Ethiopia,1.817483,0.051718,0.009383,23.642
Ethiopia||1981||23.154583333333335,1981,Ethiopia,1.860007,0.051688,0.009872,23.154583333333335
Ethiopia||1982||23.2555,1982,Ethiopia,1.473914,0.039841,0.007881,23.2555
Ethiopia||1983||23.493333333333336,1983,Ethiopia,1.834754,0.048102,0.00972,23.493333333333336
Ethiopia||1984||23.192000000000004,1984,Ethiopia,1.650281,0.041913,0.008495,23.192000000000004
Ethiopia||1985||22.916583333333335,1985,Ethiopia,1.79871,0.044247,0.008941,22.916583333333335
Ethiopia||1986||23.193250000000003,1986,Ethiopia,2.195246,0.05231,0.01076,23.193250000000003
Ethiopia||1987||23.626583333333333,1987,Ethiopia,2.554381,0.058953,0.012128,23.626583333333333
Ethiopia||1988||23.51908333333333,1988,Ethiopia,2.640066,0.058987,0.012074,23.51908333333333
Ethiopia||1989||22.856,1989,Ethiopia,2.794114,0.060385,0.01259,22.856
Ethiopia||1990||23.379583333333333,1990,Ethiopia,2.985776,0.062349,0.013155,23.379583333333333
Ethiopia||1991||23.41241666666667,1991,Ethiopia,2.95714,0.059608,0.012763,23.41241666666667
Ethiopia||1992||23.239500000000003,1992,Ethiopia,2.937332,0.05712,0.013087,23.239500000000003
Ethiopia||1993||22.98875,1993,Ethiopia,2.994817,0.056192,0.013203,22.98875
Ethiopia||1994||23.20866666666667,1994,Ethiopia,2.196879,0.039812,0.009617,23.20866666666667
Ethiopia||1995||23.3965,1995,Ethiopia,2.505653,0.043922,0.010739,23.3965
Ethiopia||1996||23.358583333333332,1996,Ethiopia,2.794653,0.04746,0.01162,23.358583333333332
Ethiopia||1997||23.423833333333334,1997,Ethiopia,2.979329,0.049085,0.012316,23.423833333333334
Ethiopia||1998||23.68941666666667,1998,Ethiopia,3.147406,0.050352,0.013053,23.68941666666667
Ethiopia||1999||23.446833333333338,1999,Ethiopia,3.094953,0.048101,0.012668,23.446833333333338
Ethiopia||2000||23.762583333333335,2000,Ethiopia,3.463787,0.052303,0.013789,23.762583333333335
Ethiopia||2001||23.6615,2001,Ethiopia,4.263382,0.062551,0.01683,23.6615
Ethiopia||2002||23.82325,2002,Ethiopia,4.430488,0.063165,0.017099,23.82325
Ethiopia||2003||23.857166666666668,2003,Ethiopia,4.871122,0.067494,0.017924,23.857166666666668
Ethiopia||2004||23.778666666666663,2004,Ethiopia,5.15862,0.069486,0.018119,23.778666666666663
Ethiopia||2005||23.89691666666667,2005,Ethiopia,4.955127,0.064904,0.016848,23.89691666666667
Ethiopia||2006||23.77808333333333,2006,Ethiopia,5.316941,0.067741,0.017505,23.77808333333333
Ethiopia||2007||23.724,2007,Ethiopia,5.839347,0.072382,0.01866,23.724
Ethiopia||2008||23.60258333333333,2008,Ethiopia,6.416361,0.077384,0.020085,23.60258333333333
Ethiopia||2009||24.273583333333335,2009,Ethiopia,6.454634,0.075728,0.020514,24.273583333333335
Ethiopia||2010||23.9275,2010,Ethiopia,6.33711,0.072308,0.019127,23.9275
Ethiopia||2011||24.074166666666667,2011,Ethiopia,7.402011,0.082117,0.021637,24.074166666666667
Ethiopia||2012||23.976166666666668,2012,Ethiopia,8.109942,0.08746,0.023331,23.976166666666668
Ethiopia||2013||24.6315,2013,Ethiopia,9.7808,0.102539,0.027955,24.6315
Europe||1750||8.590636363636364,1750,Europe,9.350528,,100.0,8.590636363636364
Europe||1751||8.684375,1751,Europe,9.350528,,100.0,8.684375
Europe||1752||3.3956666666666666,1752,Europe,9.354192,,100.0,3.3956666666666666
Europe||1753||7.736249999999999,1753,Europe,9.354192,,100.0,7.736249999999999
Europe||1754||7.707333333333334,1754,Europe,9.357856,,100.0,7.707333333333334
Europe||1755||7.458916666666666,1755,Europe,9.36152,,100.0,7.458916666666666
Europe||1756||8.06125,1756,Europe,10.006384,,100.0,8.06125
Europe||1757||7.957333333333334,1757,Europe,10.010048,,100.0,7.957333333333334
Europe||1758||6.690833333333334,1758,Europe,10.013712,,100.0,6.690833333333334
Europe||1759||7.798333333333333,1759,Europe,10.017376,,100.0,7.798333333333333
Europe||1760||7.263416666666667,1760,Europe,10.017376,,100.0,7.263416666666667
Europe||1761||8.135666666666667,1761,Europe,10.97368,,100.0,8.135666666666667
Europe||1762||7.701083333333333,1762,Europe,10.977344,,100.0,7.701083333333333
Europe||1763||7.203749999999999,1763,Europe,10.981008,,100.0,7.203749999999999
Europe||1764||7.914166666666667,1764,Europe,10.984672,,100.0,7.914166666666667
Europe||1765||7.671333333333333,1765,Europe,10.988336,,100.0,7.671333333333333
Europe||1766||7.897416666666666,1766,Europe,12.259744,,100.0,7.897416666666666
Europe||1767||7.428999999999999,1767,Europe,12.263408,,100.0,7.428999999999999
Europe||1768||6.9035,1768,Europe,12.267072,,100.0,6.9035
Europe||1769||7.559166666666666,1769,Europe,12.270736,,100.0,7.559166666666666
Europe||1770||7.4995,1770,Europe,12.2744,,100.0,7.4995
Europe||1771||7.250583333333334,1771,Europe,13.61176,,100.0,7.250583333333334
Europe||1772||8.188916666666666,1772,Europe,13.615424,,100.0,8.188916666666666
Europe||1773||8.141833333333333,1773,Europe,13.619088,,100.0,8.141833333333333
Europe||1774||7.7795,1774,Europe,13.622752,,100.0,7.7795
Europe||1775||8.668916666666666,1775,Europe,13.626416,,100.0,8.668916666666666
Europe||1776||7.6563333333333325,1776,Europe,15.037056,,100.0,7.6563333333333325
Europe||1777||7.468083333333333,1777,Europe,15.04072,,100.0,7.468083333333333
Europe||1778||8.16925,1778,Europe,15.044384,,100.0,8.16925
Europe||1779||8.800166666666668,1779,Europe,15.048048,,100.0,8.800166666666668
Europe||1780||7.92025,1780,Europe,15.055376,,100.0,7.92025
Europe||1781||8.337166666666667,1781,Europe,16.843408,,100.0,8.337166666666667
Europe||1782||7.19025,1782,Europe,16.847072,,100.0,7.19025
Europe||1783||8.080833333333333,1783,Europe,16.8544,,100.0,8.080833333333333
Europe||1784||7.103416666666667,1784,Europe,16.858064,,100.0,7.103416666666667
Europe||1785||6.7748333333333335,1785,Europe,16.865392,,99.97828,6.7748333333333335
Europe||1786||7.0715,1786,Europe,19.148064,,99.980869,7.0715
Europe||1787||7.939333333333333,1787,Europe,19.155392,,99.980876,7.939333333333333
Europe||1788||7.659833333333334,1788,Europe,19.159056,,99.98088,7.659833333333334
Europe||1789||7.888999999999999,1789,Europe,19.166384,,99.980887,7.888999999999999
Europe||1790||8.004083333333334,1790,Europe,19.173712,,99.980894,8.004083333333334
Europe||1791||8.398,1791,Europe,21.41608,,99.982894,8.398
Europe||1792||7.847999999999999,1792,Europe,21.8924,,99.983266,7.847999999999999
Europe||1793||7.933666666666666,1793,Europe,21.91072,,99.98328,7.933666666666666
Europe||1794||8.515833333333333,1794,Europe,21.877744,,99.983255,8.515833333333333
Europe||1795||7.645416666666667,1795,Europe,21.888736,,99.983264,7.645416666666667
Europe||1796||7.92925,1796,Europe,22.947632,,99.984036,7.92925
Europe||1797||8.63925,1797,Europe,24.0908,,99.984793,8.63925
Europe||1798||8.303416666666667,1798,Europe,25.091072,,99.985399,8.303416666666667
Europe||1799||6.804916666666667,1799,Europe,26.424768,,99.986136,6.804916666666667
Europe||1800||7.821583333333333,1800,Europe,27.835408,0.138336,99.086996,7.821583333333333
Europe||1801||8.350416666666666,1801,Europe,27.688848,0.13714,99.030271,8.350416666666666
Europe||1802||8.178083333333333,1802,Europe,36.489776,0.180108,99.203108,8.178083333333333
Europe||1803||7.330749999999999,1803,Europe,31.187968,0.153401,99.045846,7.330749999999999
Europe||1804||7.71975,1804,Europe,33.972608,0.166509,99.017514,7.71975
Europe||1805||6.830166666666667,1805,Europe,33.074928,0.161538,98.969411,6.830166666666667
Europe||1806||8.196583333333335,1806,Europe,34.709072,0.168921,99.03816,8.196583333333335
Europe||1807||7.8915,1807,Europe,36.49344,0.176984,98.966614,7.8915
Europe||1808||7.07825,1808,Europe,34.668768,0.16755,98.871473,7.07825
Europe||1809||6.9935833333333335,1809,Europe,34.683424,0.167049,98.840973,6.9935833333333335
Europe||1810||7.04075,1810,Europe,36.958768,0.177225,98.87277,7.04075
